cod_BCN,clase_I,clase_II,clase_III,clase_IV,clase_NC,clase_V,clase_VI,clase_VII,clase_VIII,eligible_area,share_eligible_area,ln_eligible_area
4202.0,0.0,251.68187034,1811.76104798,2194.04,441.91712645999996,0.0,722.954730029999,13157.05155836,1192.6417914199899,4257.483,8.312261e-06,8.356668
4203.0,0.0,0.0,1147.10882208999,593.932420869999,337.40612513,0.0,414.95950786,1262.4071074199999,1396.58714895999,1741.0413,3.3991894e-06,7.462813
4204.0,461.75949647000004,1478.36163853,2821.94983947,1094.13,1523.65619529,0.0,2170.33930679,4489.97052857,1928.05886474,5856.201,1.1433581e-05,8.675427
4301.0,0.0,985.73999366,13604.20452283,3547.1144529499998,2523.9696932,0.0,1006.9308209699999,5359.12,4895.24025602,18137.059,3.5410587e-05,9.805768
4302.0,0.0,529.26048347,440.36480513,488.75,544.99208086,0.0,353.68126144999997,491.319656359999,700.123216849999,1458.3752,2.8473153e-06,7.2857637
4303.0,0.0,664.02830904,3579.7370700300003,2523.62101236,2929.2436788599903,0.0,1482.74988203,3267.86779652,3697.05672854,6767.386,1.3212569e-05,8.820018
4304.0,0.0,0.0,3003.56406127,520.94009196,502.77600897,0.0,183.47529641,36.10686872,632.79146739,3524.5042,6.881202e-06,8.167779
4305.0,0.0,101.82091391,376.55957099,465.88053286999997,456.50184791,0.0,220.044678,926.67053456,831.3246553,944.26105,1.8435646e-06,6.851461
5101.0,0.0,416.413810019999,1409.1869380899998,40.0862501,5102.804879529999,0.0,2595.9068312,20361.00137689,1132.28855369,1865.687,3.6425463e-06,7.5319204
5102.0,0.0,4782.27452092,15054.72163515,5079.91226382,1317.15049392,0.0,9223.95030217,59375.92348529,615.97027471,24916.908,4.864749e-05,10.123342
5103.0,0.0,0.0,226.04291141,649.201398869999,1296.82851452,0.0,1407.34085093,3899.86852293,200.50089189,875.2443,1.7088171e-06,6.775645
5104.0,,,,,,,,,,,,
5105.0,55.05812287,357.88078278999996,1305.82780453,3140.88080289999,1820.5168749,2.5794315699999997,7225.10200638,13863.62143945,2158.6315244399902,4859.6475,9.487921e-06,8.488927
5107.0,0.0,132.4,1158.57302807,2373.22354483,1308.59660181,0.0,2448.76248958,3867.5777701299903,3295.7582722899997,3664.1965,7.1539357e-06,8.206637
5109.0,0.0,0.0,0.0,0.0,5085.68038247,0.0,574.87055252,6360.93999825,21.607469929999898,0.0,0.0,0.0
5201.0,,,,,,,,,,,,
5301.0,1194.11247175,229.01352422,481.54688642,224.38508584000002,985.2692011099989,0.0,198.83956131,840.2614449399989,491.46055749000004,2129.0579,4.1567487e-06,7.663904
5302.0,2345.27843131,1198.41792650999,862.272594099999,397.11715791000006,233.31987397999998,0.0,647.16246721,4038.85161393,5201.25624928,4803.086,9.377491e-06,8.477222
5303.0,1987.8494300099999,603.3010779,286.20765822,744.00937939,169.04,0.0,2210.9607084,2379.03585577,3901.6091608999996,3621.3674,7.0703168e-06,8.194883
5304.0,2130.23992983,182.8766013,1899.91188143,1147.4637809,379.1,0.0,493.62591217,3094.98357876,4227.51,5360.492,1.0465765e-05,8.586998
5401.0,469.01769879,2443.65205084,2862.11119485,4739.89618016999,2461.53727047,0.0,3814.24639056,51339.247748370006,4519.92451678,10514.677,2.0528736e-05,9.260622
5402.0,182.048910659999,1889.4301814799999,3547.96300564,937.13268854,2502.76025452,0.0,846.01356677,41270.94882885,4513.36158934,6556.5747,1.2800982e-05,8.788376
5403.0,116.20480294000001,491.16453937,1783.00571606,2837.09549404,579.98059402,0.0,348.538617109999,6371.42,838.32170533,5227.4707,1.0206055e-05,8.561874
5404.0,110.25590047,766.4806538700001,1758.34558610999,3055.21438765,1607.96729764,0.0,5961.604652890001,34060.834429659895,2468.07863666,5690.2964,1.1109671e-05,8.646693
5405.0,17.01298284,224.95139555000003,1278.7941467,4765.35274845,998.24399267,0.0,1539.2557405300001,19285.29065026,708.7955774599999,6286.1113,1.22729325e-05,8.746257
5501.0,80.97618819,1383.15827354,5154.10029475,1584.53569411,2061.61422507,52.3289331399999,5216.991416309999,14090.67,499.1947984,8202.7705,1.6014996e-05,9.012349
5502.0,7.70300328,342.91052009,689.56006425,128.8759518,1034.66004942,93.4691027199999,120.66262401,3196.66769035,326.68836162,1169.0496,2.2824393e-06,7.064801
5503.0,54.56351502,1917.57087441,2792.3630521100004,1342.72990907,515.30523557,17.06039861,3695.9104083099996,11561.58317616,2711.33165224,6107.2275,1.1923682e-05,8.717392
5504.0,239.99,844.90841092,1238.73316355999,286.6224218,333.69426157,45.92829287,241.13511445,4422.1532436199905,133.06412997,2610.254,5.0962303e-06,7.8675857
5506.0,615.02617792,2275.99407289,2284.01914304,874.87825274,2644.88465273999,0.0,953.9688586,23832.625920349998,416.52013671,6049.9175,1.18117905e-05,8.707965
5601.0,0.0,1774.29406255,1347.5740433299898,8397.14598861,2675.0458449,0.0,5010.18,20173.832017329998,611.942726039999,11519.014,2.2489592e-05,9.351841
5602.0,0.0,115.42010118,257.95153839,5521.81,1191.45274361,0.0,4753.46635796,5722.262124699991,0.0,5895.1816,1.1509686e-05,8.68206
5603.0,0.0,1685.10340412,1233.1981523,2628.1,947.28008261,0.0,3336.7327818999997,14175.3176999,378.83466318999996,5546.4014,1.0828731e-05,8.621085
5604.0,0.0,0.0,45.1482677,1929.88175932,1399.23731917,0.0,1191.41632451,442.42118237,57.2647524699999,1975.03,3.8560265e-06,7.5888453
5605.0,0.0,144.51273706,86.38060608,2410.50270073,1539.29575624,0.0,2474.93,2891.39281125,367.45789936,2641.396,5.157032e-06,7.8794413
5606.0,0.0,1872.47165977,4412.319809340001,6611.07080901,3740.48262692999,0.0,12443.88586636,21025.10751293,3186.7078833899996,12895.862,2.5177736e-05,9.46474
5701.0,4290.867559089999,1326.43919699,966.69,320.71520645,1706.81755888,0.0,907.88137617,2332.68923199999,3778.9969985499997,6904.712,1.3480681e-05,8.840104
5702.0,466.590943749999,1172.58325796,2689.9272418600003,738.9415136700001,1089.8132295100002,0.0,616.31345078,4078.892305,2962.00331329,5068.043,9.894789e-06,8.530908
5703.0,29.12398099,1886.60040734,2829.0725839999996,1083.82001738999,617.55194163,95.42210437,3471.38053676,14027.65998753,10843.263183989999,5828.617,1.1379726e-05,8.670707
5704.0,280.5011624,402.14113339,2248.7486396199897,1138.48106424,379.75,0.0,543.916825189999,2532.3738703300005,4508.59060137,4069.872,7.945972e-06,8.311612
5705.0,2179.86893501999,1274.04514848,1982.7752765100001,4665.56738588,1260.25190769,0.0,1480.26771444,3114.6413519499997,10370.07289071,10102.257,1.9723531e-05,9.2206135
5706.0,3275.81952068,761.5861332899999,697.12850621,3371.00271612,442.18003307,0.0,158.26702161999998,2249.49557391,759.0142163199989,8105.537,1.5825159e-05,9.000426
5801.0,0.0,1803.19393276,94.2306812699999,833.3327567199999,2969.55546087,0.0,3822.8745142299904,35221.43781089,8902.990931319999,2730.7573,5.3315e-06,7.9127
5802.0,33.7159549599999,697.4237654,3553.6279999799904,1193.8873177,1832.7492759299998,0.0,1857.2142843199902,18270.11504372,2048.72104215999,5478.6553,1.0696464e-05,8.608797
