cut02,year,population,dependency_rate,schooling,rural_share,sh_first_pea,sh_second_pea,sh_third_pea
7203,2002,6414,56.89823874755382,7.282983193277311,39.55410040536327,32.95975547631177,5.705552725420275,59.39887926642894
7301,2002,119585,50.650675871452144,9.215353051803728,15.954342099761675,20.954386249063635,12.013848116129816,65.68947016783756
7302,2002,9741,55.68163656704491,7.00826218672542,46.63792218458064,46.97015375339162,7.446487790171842,43.83479047331926
7303,2002,6902,54.78806907378336,7.8252446183953035,42.422486235873656,27.46013224426293,15.869311551925321,54.57020614546869
7304,2002,38521,49.48581629089216,8.116830037061412,26.710106175852133,36.28499735868991,15.511093502377179,46.711568938193345
7305,2002,8566,54.70471374390464,6.888519398258116,63.64697641839832,58.44199264460047,5.0819124038783015,34.63724506853895
7306,2002,12707,48.60250263127119,7.468474215842637,71.07893287164555,53.30309603628476,10.234667718398738,35.35791757049891
7307,2002,17519,49.92725716730851,7.028452783758843,71.00291112506422,60.968530400244425,10.189428658722884,27.37549648640391
7308,2002,25596,52.1669341894061,7.001708671507902,73.71073605250821,54.616101958346285,8.93171692052637,35.03263910475599
7309,2002,4916,56.06349206349206,7.020193637621023,72.17249796582588,31.064073226544625,3.775743707093822,62.81464530892449
7401,2002,83249,54.35346905477064,9.055575663847849,18.04826484402215,16.62226607465877,10.462095050156224,70.40289426081236
7402,2002,17619,56.27993613624268,7.080225634597305,70.75883988875646,47.056756281848536,6.712352837814092,43.437005798629414
7403,2002,28161,55.011834645235865,6.581739002789059,77.9624303114236,56.569773678000644,4.558618470449426,36.576209374664806
7404,2002,37822,57.63107443527549,7.93129937743474,30.207286764317065,28.994757237292003,8.813919914900085,59.0228706025378
7405,2002,18487,56.39116825987649,6.734280824466106,74.5334559420133,64.07899216887981,4.56247871978209,29.162410623084778
7406,2002,37793,55.73824535377261,7.835734142026788,41.77757785833355,30.735768394209856,12.750318757968948,53.99384984624616
7407,2002,14725,53.17798814105898,7.662744388124548,62.94736842105263,43.21933962264151,10.397012578616351,43.8875786163522
7408,2002,16134,52.85646612979631,6.620172222695882,90.11404487417876,62.62951053947838,5.216148624508754,30.671668453018935
8101,2002,216061,44.15310608941641,11.150497252106518,1.8781732936531812,3.425360313066718,12.14088002290732,82.23608857497375
8102,2002,95528,51.998472505091655,9.498915024737435,4.249015995310276,15.134123914008498,18.751981736318093,63.2094616018771
8103,2002,81302,50.75468199517894,10.58527665799187,0.0787188507047797,3.277305470828736,13.852294113829581,80.66065286520865
8104,2002,10177,55.587830606940834,6.728802418824767,61.923946153090306,44.88002703616086,5.88036498817168,46.299425481581615
8105,2002,18768,56.42607101183531,8.134746012994684,21.3768115942029,21.543836300116453,10.81350856762602,64.16569622359009
8106,2002,49089,50.7277081798084,8.833287147370172,0.2322312534376337,11.87914707208658,16.407910841976424,67.35167171294208
8107,2002,46016,47.21822311802156,9.66018676220121,1.4234179415855355,6.248863567488939,13.467482877750166,77.59864234196013
8108,2002,80447,49.34375406092784,10.556264909299971,0.3579996768058473,6.206694642334342,13.90976220682476,77.48609349077779
8109,2002,12713,60.093187256013096,6.89165857343261,44.190985605285924,39.632768361581924,5.169491525423728,52.06214689265537
8110,2002,163626,48.06844815260572,10.383111921721342,0.3605783921870607,11.084181894266983,15.568768307992748,70.56249128190821
8111,2002,52440,53.2437171244886,9.168133870595181,12.358886346300533,19.43421493136927,14.808615109920767,62.36469144068742
8112,2002,86722,47.393646854870234,10.455491771909683,0.9155692903761444,5.078999751181886,16.054988803184873,76.24409056979347
8201,2002,25035,56.26365395418513,8.283712291760468,12.158977431595765,34.9949005609383,7.2157062723100465,54.01580826109128
8202,2002,34873,55.218765300218095,8.34438394837669,30.407478565079,30.303786933000413,16.046608406158967,51.26092384519351
8203,2002,31270,60.63906298160896,7.746892707000549,36.55580428525744,31.681304893350067,6.942701798410707,57.28774571309076
8204,2002,5838,61.22618061309031,6.775334608030593,58.17060637204522,43.81384790011351,5.10783200908059,47.72985244040863
8205,2002,31943,56.47594787890663,8.161923670858151,5.688257208152021,27.169411538091108,12.857555619763076,56.37099104305114
8206,2002,18632,61.49778972003121,7.482628165534281,12.011592958351223,31.484388627245767,15.559044130472701,49.48543519972091
8207,2002,9664,65.82017844886754,6.484285493110389,74.04801324503312,39.898523985239855,3.8284132841328415,51.70664206642066
8301,2002,166556,54.58207265234905,8.989159710256454,25.88378683445808,14.960372044278508,13.881247134342045,68.8494792690116
8302,2002,3908,60.69078947368421,7.43128295254833,49.38587512794268,15.04424778761062,6.88298918387414,74.23795476892822
8303,2002,25282,54.97119038862327,7.632483796550588,28.656751839253225,21.9985447489692,24.072277467863206,51.5158864904196
8304,2002,22404,55.249116485344054,8.308173762161493,27.29869666131048,10.736196319018406,22.538708735027754,63.90593047034765
8305,2002,29003,60.157932519741564,7.534278387923944,24.76985139468331,36.75781675563787,8.94432944765225,51.116679376838434
8306,2002,25971,58.37907061836809,7.907704042715484,19.587231912517808,18.591791594986486,22.62226591300074,56.16859179159499
8307,2002,8579,59.90680335507922,7.041906327033689,38.419396200023314,39.40548780487805,12.271341463414634,44.74085365853659
8308,2002,4021,59.31061806656102,6.987650200267023,59.91047003233027,35.1985559566787,4.332129963898916,56.85920577617328
8309,2002,10428,62.227753578095836,6.945437690372136,47.39163789796701,44.091829844699525,7.393652937204591,44.49696151249156
8310,2002,3918,54.009433962264154,8.41519250780437,17.075038284839202,9.83284169124877,11.11111111111111,73.6479842674533
8311,2002,12943,64.08468559837728,7.418369589101297,47.168353550181564,29.258463191832345,4.4331004836109615,62.09027404621171
8312,2002,12777,60.253355073372624,7.692839663794021,30.914925256319947,26.990144048521607,14.783927217589083,54.66262319939348
8313,2002,20498,54.73692156714728,7.252721066529271,46.6533320323934,31.512951658142217,11.45025573337733,53.934994225375355
8314,2002,7027,43.057817589576544,6.6370767170461065,84.43147858260993,15.092290988056462,2.2439377488237424,80.52841114730366
8401,2002,161953,48.602547162886296,9.8980380180433,8.606200564361265,7.408996402758985,10.064024289627405,79.92475495858223
8402,2002,20595,55.04780546563276,7.955876480766671,39.23767904831269,29.917200437431653,10.52960474925793,56.116231838775185
8403,2002,5687,55.085901281701666,6.384087791495199,73.74714260594338,46.39107611548556,5.774278215223097,44.55380577427822
8404,2002,16082,53.147319302923535,7.529,38.78248974008208,27.015008337965536,14.971280340930146,55.28997591254401
8405,2002,23583,58.41338080204205,6.919408480817199,69.34232285968707,57.67899182938652,4.583852651987259,34.71818307713613
8406,2002,22084,56.61300616977519,9.184854518594642,14.74823401557689,10.900723208415517,13.201840894148587,73.67521367521368
8407,2002,12845,59.9626400996264,6.718421616984774,65.54301284546517,56.73836101279608,4.982303294309828,36.237408113258915
8408,2002,5738,57.81078107810781,6.030633557669993,75.0261415127222,42.805755395683455,5.899280575539569,47.55395683453237
8409,2002,11421,57.011273027220234,6.270226349390597,89.99211977935381,61.68535919975751,5.425886632312822,29.039102758411637
8410,2002,8821,57.85612025769507,6.806780725160885,56.4221743566489,40.98360655737705,5.263157894736842,46.59188955996549
8411,2002,9875,55.68343055336592,7.3686958911639415,56.67848101265823,34.81455563331001,6.22813156053184,55.738278516445064
8412,2002,5470,58.873075805983156,6.462527825871877,68.00731261425959,45.41547277936962,9.383954154727794,42.76504297994269
8413,2002,15146,55.66289825282631,7.0794122791673955,50.2442889211673,37.449301487156376,8.449752140603875,50.29292474087427
8414,2002,11429,54.69680563075258,7.474836905871388,30.42260915215679,34.30799220272904,6.711222500696184,54.52520189362294
8415,2002,5683,55.10371179039302,7.1574116567232675,76.47369347175787,48.71150219987429,8.610936517913261,39.28346951602766
8416,2002,50088,56.402810304449645,7.748686371100164,38.07299153489858,26.921682378535174,11.741600193376843,58.34541938602852
8417,2002,3646,62.55015604101649,6.448526597780329,60.175534832693366,36.19402985074627,7.369402985074627,52.23880597014925
8418,2002,16106,60.051674450958956,6.952924026753559,69.74419471004595,60.648356596127876,4.389914452949122,32.0351193156236
8419,2002,9741,50.41692402717727,6.5603976576331196,64.80854121753413,42.05669083717864,10.481212920237311,44.46275543836519
8420,2002,5296,56.362562739887814,6.121889283900457,76.4916918429003,40.794223826714806,17.11191335740072,38.98916967509025
8421,2002,16814,57.863111444934745,8.084297116794266,31.788985369335077,19.47700631199279,26.78088367899008,51.27141568981064
9101,2002,245347,48.4513314495586,10.688666016673423,5.224844811634134,4.136067840946858,9.276670561874846,84.12255968781157
9102,2002,25696,62.10964607911173,6.9491997596547765,54.87235367372354,37.41506228765572,5.86070215175538,53.18516421291053
9103,2002,18703,65.27925061859314,7.531448657542443,52.916644388600766,39.99609222352481,5.881203595154357,50.35169988276671
9104,2002,6784,70.79556898288017,6.578775332316408,72.55306603773585,31.538034425319267,6.385341476957246,59.35591338145475
9105,2002,25514,60.18332496233049,7.340051201045808,70.0987693031277,47.05309303458354,7.86653677545056,41.30540672187043
9106,2002,12596,67.43320483849529,6.164347627737226,71.90377897745316,42.9776192020759,7.135906584495622,45.92928965293545
9107,2002,15222,58.959899749373434,8.03337159000618,38.16187097621863,34.183033848725444,9.966569160050147,52.38194734642708
9108,2002,32218,58.38167338511454,8.257383234311982,34.59867155006518,21.047746725791484,10.17840569248221,64.96854697329071
9109,2002,23037,60.447137484329296,7.784550898203593,33.91934713721405,23.721852428834442,16.060048151819856,56.70584902988245
9110,2002,5628,66.45962732919256,6.864985163204747,58.546552949538025,36.3901018922853,10.553129548762737,49.19941775836973
